id,date,kms,alti,lat_deg,lat_min,long_deg,long_min,poids,taille,id_couleur,couleur,id_matiere,matiere,id_origine,origine,id_pays,pays,post,objet,gps,lieu,contexte,depart,arrivee,annee,mois,jour,kms_cumule,kms_depart_vol_oiseau,kms_depart_corde,kms_etape_segments,kms_etape_cumule,lat_dec,long_dec,lat_rad,long_rad,lat_x,long_y
361,41542,0,2235,19,26.213,-99,-9.535,3.22,13,14,Gris,2,Métallique,2,Artificiel,6,Mexique,1,Boulon,"N 19°26,213' W 99°09,535'","Colonia San Raphael","15 années de Bicitekas",Mexico-D.F,Mexico-D.F,2013,9,25,5250,8781.392073910809,8102.962373689525,7.901329142529024,#NUM!,19.436883333333334,-99.15891666666667,0.33923732395092593,-1.730648116726852,0,0
362,41543,0,2236,19,23.503,-99,-9.21,2.16,52,14,Gris,2,Métallique,2,Artificiel,6,Mexique,1,Clou,"N 19°23,503' W 99°09,210'","Calle Eugenia","Soirée Punk",Mexico-D.F,Mexico-D.F,2013,9,26,5250,8784.693525564539,8105.510487220987,5.055751573054559,#NUM!,19.391716666666667,-99.1535,0.3384490175712963,-1.7305535781388888,0,0
363,41544,0,2242,19,22.534,-99,-8.492,0.06,11,8,Bleu,3,Plastique,2,Artificiel,6,Mexique,1,"Mousse ","N 19°22,534' W 99°08,492'","Calle Canarias",Travail,Mexico-D.F,Mexico-D.F,2013,9,27,5250,8785.159356069435,8105.869978926291,2.191607943122187,#NUM!,19.375566666666668,-99.14153333333333,0.3381671471351852,-1.7303447205814813,0,0
364,41545,0,2240,19,22.284,-99,-8.497,0.35,29,14,Gris,2,Métallique,2,Artificiel,6,Mexique,1,Trombone,"N 19°22,284' W 99°08,497'","Calle Canarias","Un jour comme les 100 derniers",Mexico-D.F,Mexico-D.F,2013,9,28,5250,8785.505470807784,8106.137076315078,0.4635251955630787,#NUM!,19.3714,-99.14161666666666,0.3380944251444445,-1.730346175021296,0,0
365,41546,0,2414,19,26.193,-99,-8.262,0.42,205,4,Jaune,5,Cellulose,2,Artificiel,6,Mexique,1,"Bracelet passe","N 19°26,193' W 99°08,262'","Torre Latino America",Panorama,Mexico-D.F,Mexico-D.F,2013,9,29,5250,8779.907780109368,8101.816594671134,7.258030143233254,#NUM!,19.43655,-99.1377,0.3392315061916667,-1.7302778163499997,0,0
366,41547,0,2241,19,22.191,-99,-8.424,0.46,11,15,Noir,3,Plastique,2,Artificiel,6,Mexique,1,"Boule de touilleur ","N 19°22,191' W 99°08,424'","Calle Presidentes","Anniversaire 01",Mexico-D.F,Mexico-D.F,2013,9,30,5250,8785.545316698057,8106.167825079185,7.42419623682178,#NUM!,19.36985,-99.1404,0.33806737256388886,-1.7303249402,0,0
367,41548,0,2241,19,22.494,-99,-8.434,0.07,35,14,Gris,2,Métallique,2,Artificiel,6,Mexique,1,Épingle,"N 19°22,494' W 99°08,434'","Calle Belgica","Journée boulot",Mexico-D.F,Mexico-D.F,2013,10,1,5250,8785.144900011943,8105.858823029732,0.561964741414734,#NUM!,19.3749,-99.14056666666667,0.3381555116166667,-1.7303278490796297,0,0
368,41549,0,2229,19,26.762,-99,-8.282,1.81,112,14,Gris,5,Cellulose,2,Artificiel,6,Mexique,1,"Ticket d'entrée","N 19°26,762' W 99°08,282'","Palacio Bella Artes","Ballet folklorique",Mexico-D.F,Mexico-D.F,2013,10,2,5250,8779.157407691973,8101.237313779001,7.916355915178786,#NUM!,19.446033333333332,-99.13803333333334,0.33939702144259254,-1.7302836341092593,0,0
369,41550,0,2240,19,21.597,-99,-8.502,3.5,14,14,Gris,2,Métallique,2,Artificiel,6,Mexique,1,Pièce,"N 19°21,597' W 99°08,502'","Calle Canarias",Travail,Mexico-D.F,Mexico-D.F,2013,10,3,5250,8786.446229947178,8106.863031691148,9.582450167166611,#NUM!,19.35995,-99.1417,0.33789458511388887,-1.730347629461111,0,0
370,41551,0,2235,19,22.121,-99,-8.3,0.27,9,12,Rouge,3,Plastique,2,Artificiel,6,Mexique,1,"Perle rouge","N 19°22,121' W 99°08,300'","Métro Portales",Travail,Mexico-D.F,Mexico-D.F,2013,10,4,5250,8785.493292939507,8106.127678732888,1.03362306092525,#NUM!,19.368683333333333,-99.13833333333334,0.33804701040648144,-1.7302888700925925,0,0
371,41552,0,2229,19,26.26,-99,-7.565,1.05,16,14,Gris,2,Métallique,2,Artificiel,6,Mexique,1,"Objet métallique non identifié","N 19°26,260' W 99°07,565'","Central Del Pueblo","Journée boulot",Mexico-D.F,Mexico-D.F,2013,10,5,5250,8778.98899115868,8101.107293841373,7.779638857746836,#NUM!,19.437666666666665,-99.12608333333333,0.33925099568518513,-1.7300750674398147,0,0
372,41553,0,2265,19,25.262,-99,-11.45,1.84,115,2,Orange,5,Cellulose,2,Artificiel,6,Mexique,1,Billet,"N 19°25,262' W 99°11,450'"," Paseo de la Reforma","Concert d'Amon Tobin",Mexico-D.F,Mexico-D.F,2013,10,6,5250,8784.959716076462,8105.715913653268,7.039237379227395,#NUM!,19.421033333333334,-99.19083333333333,0.3389606894981481,-1.7312051671759257,0,0
373,41554,0,2241,19,22.2,-99,-8.43,0.22,10,5,"Jaune Vert",3,Plastique,2,Artificiel,6,Mexique,1,"Anneaux phosphorescents","N 19°22,200' W 99°08,430'","Calle Presidentes","Journée boulot",Mexico-D.F,Mexico-D.F,2013,10,7,5250,8785.540196381173,8106.1638737748435,7.752758752512667,#NUM!,19.37,-99.1405,0.3380699905555556,-1.730326685527778,0,0
374,41555,0,2242,19,22.581,-99,-8.492,0.13,19,14,Gris,2,Métallique,2,Artificiel,6,Mexique,1,"Épingle à nourrice","N 19°22,581' W 99°08,492'","Calle Canarias","Journée boulot",Mexico-D.F,Mexico-D.F,2013,10,8,5250,8785.095403245667,8105.820625758686,0.7145607578695774,#NUM!,19.37635,-99.14153333333333,0.3381808188694444,-1.7303447205814813,0,0
375,41556,0,2239,19,22.083,-99,-8.257,0.91,60,13,Blanc,0,Mixte,2,Artificiel,6,Mexique,1,Élastique,"N 19°22,083' W 99°08,257'","Calle Presidentes",Boulot,Mexico-D.F,Mexico-D.F,2013,10,9,5250,8785.493928702377,8106.128169347165,1.0105223426224619,#NUM!,19.36805,-99.13761666666667,0.33803595666388886,-1.7302763619101853,0,0
376,41557,0,2229,19,26.264,-99,-7.567,2.28,90,14,Gris,2,Métallique,2,Artificiel,6,Mexique,1,"Rayon ","N 19°26,264' W 99°07,567'","Central Del Pueblo",Boulot,Mexico-D.F,Mexico-D.F,2013,10,10,5250,8778.9859242529,8101.1049261337685,7.843951921619378,#NUM!,19.437733333333334,-99.12611666666666,0.339252159237037,-1.7300756492157405,0,0
377,41558,0,2229,19,26.264,-99,-7.567,0.74,7,14,Gris,2,Métallique,2,Artificiel,6,Mexique,1,Anneaux,"N 19°26,264' W 99°07,567'","Central Del Pueblo",Boulot,Mexico-D.F,Mexico-D.F,2013,10,11,5250,8778.9859242529,8101.1049261337685,0,#NUM!,19.437733333333334,-99.12611666666666,0.339252159237037,-1.7300756492157405,0,0
378,41559,0,2229,19,26.264,-99,-7.567,0.82,204,15,Noir,3,Plastique,2,Artificiel,6,Mexique,1,"Collier de serrage","N 19°26,264' W 99°07,567'","Central Del Pueblo","Réunion de travail",Mexico-D.F,Mexico-D.F,2013,10,12,5250,8778.9859242529,8101.1049261337685,0,#NUM!,19.437733333333334,-99.12611666666666,0.339252159237037,-1.7300756492157405,0,0
379,41560,0,2229,19,26.264,-99,-7.567,0.41,25,13,Blanc,0,Mixte,2,Artificiel,6,Mexique,1,"Carte SIM","N 19°26,264' W 99°07,567'","Central Del Pueblo","Dimanche calme",Mexico-D.F,Mexico-D.F,2013,10,13,5250,8778.9859242529,8101.1049261337685,0,#NUM!,19.437733333333334,-99.12611666666666,0.339252159237037,-1.7300756492157405,0,0
380,41561,0,2228,19,25.551,-99,-8.523,0.1,7,1,"Rouge Orangé",3,Plastique,2,Artificiel,6,Mexique,1,"Perle orange","N 19°25,551' W 99°08,523'","Calle Balderas",Courses,Mexico-D.F,Mexico-D.F,2013,10,14,5250,8781.091156644765,8102.730093861865,2.130749434778396,#NUM!,19.42585,-99.14205,0.33904475611944446,-1.7303537381083332,0,0
381,41562,0,2228,19,25.403,-99,-8.119,0.61,38,17,Brun,3,Plastique,2,Artificiel,6,Mexique,1,Cheville,"N 19°25,403' W 99°08,119'","Calle Regina",Entrevues,Mexico-D.F,Mexico-D.F,2013,10,15,5250,8780.812786789667,8102.5152144932545,0.7577100281599041,#NUM!,19.423383333333334,-99.13531666666667,0.33900170470092594,-1.7302362193712961,0,0
382,41563,0,2242,19,22.107,-99,-8.482,0.23,7,16,Transparent,3,Plastique,2,Artificiel,6,Mexique,1,"Demies billes","N 19°22,107' W 99°08,482'","Calle Canarias",Boulot,Mexico-D.F,Mexico-D.F,2013,10,16,5250,8785.72850234908,8106.309187004228,6.142908862505977,#NUM!,19.36845,-99.14136666666667,0.33804293797499996,-1.7303418117018519,0,0
383,41564,0,2229,19,26.428,-99,-8.353,0.59,51,14,Gris,2,Métallique,2,Artificiel,6,Mexique,1,"Épingle ","N 19°26,428' W 99°08,353'","Avenida Juarez",Raclette,Mexico-D.F,Mexico-D.F,2013,10,17,5250,8779.6961146223,8101.653193624117,8.013318642127112,#NUM!,19.440466666666666,-99.13921666666667,0.33929986486296293,-1.7303042871546297,0,0
384,41565,0,2242,19,22.946,-99,-8.425,0.55,63,13,Blanc,5,Cellulose,2,Artificiel,6,Mexique,1,Pétard,"N 19°22,946' W 99°08,425'","Calle Bélgica",Boulot,Mexico-D.F,Mexico-D.F,2013,10,18,5250,8784.519181155783,8105.375938999606,6.456057367837705,#NUM!,19.382433333333335,-99.14041666666667,0.3382869929759259,-1.7303252310879629,0,0
385,41566,0,2241,19,22.319,-99,-8.507,2.12,600,14,Gris,0,Mixte,2,Artificiel,6,Mexique,1,"Cordon de lunette","N 19°22,319' W 99°08,507'","Calle Presidentes",Indigestion,Mexico-D.F,Mexico-D.F,2013,10,19,5250,8785.469722580714,8106.109489618422,1.1711266719354048,#NUM!,19.371983333333333,-99.14178333333334,0.33810460622314814,-1.730349083900926,0,0
386,41567,0,2229,19,26.264,-99,-7.574,0.49,30,15,Noir,3,Plastique,2,Artificiel,6,Mexique,1,"Crochet plastique","N 19°26,264' W 99°07,574'","Calle Nicaragua ","Barbecue d'adieu",Mexico-D.F,Mexico-D.F,2013,10,20,5250,8778.99423640252,8101.111343264893,7.492864071397059,#NUM!,19.437733333333334,-99.12623333333333,0.339252159237037,-1.7300776854314812,0,0
387,41568,0,2230,19,26.107,-99,-8.141,0.19,12,13,Blanc,3,Plastique,2,Artificiel,6,Mexique,1,"Douille plastique","N 19°26,107' W 99°08,141'","Calle Republica del Brasil","Tournage checkpoint",Mexico-D.F,Mexico-D.F,2013,10,21,5250,8779.881106556102,8101.7960034044745,1.0330339395607226,#NUM!,19.435116666666666,-99.13568333333333,0.3392064898268518,-1.7302426189064815,0,0
388,41569,0,2240,19,21.566,-99,-8.508,0.06,103,17,Brun,7,Animale,1,Naturel,6,Mexique,1,Plume,"N 19°21,566' W 99°08,508'","Calle Canarias","Retour au boulot",Mexico-D.F,Mexico-D.F,2013,10,22,5250,8786.495539405147,8106.901081090467,8.442397434993751,#NUM!,19.35943333333333,-99.1418,0.337885567587037,-1.730349374788889,0,0
389,41570,0,2240,19,21.583,-99,-8.504,4.76,53,13,Blanc,0,Mixte,2,Artificiel,6,Mexique,1,"Sachet de bonbons","N 19°21,583' W 99°08,504'","Calle Canarias",Boulot,Mexico-D.F,Mexico-D.F,2013,10,23,5250,8786.467655828443,8106.879564881343,0.03228125497886577,#NUM!,19.359716666666667,-99.14173333333333,0.33789051268240744,-1.730348211237037,0,0
390,41571,0,2239,19,22.083,-99,-8.358,2.09,50,15,Noir,3,Plastique,2,Artificiel,6,Mexique,1,Batman,"N 19°22,083' W 99°08,358'","Calle Presidentes",Boulot,Mexico-D.F,Mexico-D.F,2013,10,24,5250,8785.613886156985,8106.2207394127,0.9614131488508515,#NUM!,19.36805,-99.1393,0.33803595666388886,-1.7303057415944443,0,0
391,41572,0,2352,19,41.514,-98,-50.618,4.25,18,17,Brun,6,Minérale,1,Naturel,6,Mexique,1,"Pierres volcaniques","N 19°41,514' W 98°50,618'",Teotihuacan,"Sortie culturelle ",Mexico-D.F,Mexico-D.F,2013,10,25,5250,8738.126803112233,8069.5193582388,47.51947987100752,#NUM!,19.6919,-98.84363333333333,0.3436882006722222,-1.7251453891314814,0,0
392,41573,0,2228,19,25.517,-99,-8.251,1.26,32,0,Mixte,3,Plastique,2,Artificiel,6,Mexique,1,"Gaines de pinces crocodile","N 19°25,517' W 99°08,251'","Calle Republica Urugay",Courses,Mexico-D.F,Mexico-D.F,2013,10,26,5250,8780.814430842593,8102.516483582584,42.75667071538299,#NUM!,19.425283333333333,-99.13751666666667,0.3390348659287037,-1.7302746165824074,0,0
393,41574,0,2235,19,22.124,-99,-8.302,0.75,39,12,Rouge,3,Plastique,2,Artificiel,6,Mexique,1,"Bouchon de stylo","N 19°22,124' W 99°08,302'","Metro Portales","Samedi boulot tranquille",Mexico-D.F,Mexico-D.F,2013,10,27,5250,8785.491586212927,8106.126361662432,6.290476487806542,#NUM!,19.368733333333335,-99.13836666666667,0.33804788307037037,-1.7302894518685186,0,0
394,41575,0,2228,19,26.3,-99,-7.516,0.26,17,14,Gris,3,Plastique,2,Artificiel,6,Mexique,1,"Étiquette plastique","N 19°26,300' W 99°07,516'","Calle República de Argentina","Syncronisation du site",Mexico-D.F,Mexico-D.F,2013,10,28,5250,8778.876388102308,8101.020361905644,7.862389482171553,#NUM!,19.438333333333333,-99.12526666666666,0.33926263120370365,-1.7300608139296294,0,0
395,41576,10,2239,19,28.561,-99,-8.287,0.17,44,7,"Bleu Vert",0,Mixte,2,Artificiel,6,Mexique,1,"fleur en plastique","N 19°28,561' W 99°08,287'","Central del Norte",Départ,Mexico-D.F,Mexico-D.F,2013,10,29,5260,8776.715920770863,8099.352313094932,4.402697730598901,#NUM!,19.476016666666666,-99.13811666666666,0.339920328887963,-1.730285088549074,0,0
396,41577,15,4,23,11.133,-106,-19.315,0.49,0,0,Mixte,4,Textile,2,Artificiel,6,Mexique,1,Ficelle,"N 23°11,133' W 106°19,315'","Embarcadère de Mazatlan",Emarquement,Mexico-D.F,Mazatlan,2013,10,30,5275,8971.09907159501,8248.493967117412,850.780149940381,#NUM!,23.18555,-106.32191666666667,0.4046638445805555,-1.855665945449074,0,0
